paragraph_id,proposition_id,n_triples,triple_combined_similarity,qa_combined_similarity
1462,22368,7,0.977125,0.714336
1463,22375,3,0.982969,0.712539
1463,22376,2,0.969131,0.543863
1463,22378,4,0.983735,0.868422
1463,22377,4,0.981810,0.809210
1463,22381,2,0.986255,0.880231
1463,22380,3,0.975133,0.825549
1463,22379,5,1.000000,0.784517
1463,22383,2,0.886558,0.639519
1463,22384,2,1.000000,0.898051
1463,22382,3,1.000000,0.816744
1463,22386,2,0.994556,0.816478
1463,22385,3,0.969286,0.868361
1463,22387,2,0.986256,0.810575
1463,22388,2,1.000000,0.806296
1464,22390,1,1.000000,0.855344
1463,22389,3,0.967906,0.896227
1464,22391,2,0.991719,0.884423
1464,22395,1,0.984581,0.401989
1464,22393,3,1.000000,0.760389
1464,22392,5,0.952467,0.881996
1464,22394,5,0.991890,0.882964
1464,22398,2,0.987079,0.892936
1464,22396,6,0.995922,0.857880
1464,22397,6,0.987054,0.902768
1464,22400,1,0.998073,0.912022
1464,22399,3,0.992249,0.936306
1465,22404,2,0.994139,0.442376
1464,22401,4,0.909518,0.911464
1464,22402,5,0.978707,0.843163
1465,22406,2,1.000000,0.677586
1464,22403,5,0.977607,0.835354
1465,22408,1,0.957156,0.725128
1465,22405,4,0.988979,0.911656
1465,22409,2,0.975245,0.936438
1465,22407,3,0.961270,0.890195
1465,22410,3,0.948155,0.747304
1465,22411,3,0.974460,0.858402
1466,22413,2,1.000000,0.751152
1466,22416,1,0.998515,0.544849
1465,22412,5,0.968580,0.624600
1466,22417,1,0.972843,0.866503
1466,22414,3,0.960956,0.881313
1466,22415,3,0.989733,0.735383
1466,22421,1,0.994522,0.580468
1466,22418,1,0.995362,0.971737
1466,22419,3,1.000000,0.843705
1466,22422,2,0.980075,0.960975
1466,22420,2,0.984466,0.918987
1466,22426,2,0.994694,0.986416
1466,22423,4,0.966435,0.889090
1466,22424,5,0.976954,0.921289
1466,22425,3,0.996070,0.916190
1466,22427,2,0.959452,0.716554
1467,22429,2,0.991087,0.418672
1467,22430,2,1.000000,0.751804
1467,22428,3,1.000000,0.872155
1467,22431,3,0.996550,0.595016
1467,22432,2,0.975958,0.812197
1467,22433,3,0.998058,0.795509
1467,22435,3,0.995383,0.916206
1467,22434,4,1.000000,0.729619
1467,22436,4,0.955247,0.935295
1467,22437,3,0.936885,0.891359
1467,22438,2,1.000000,0.911609
1467,22440,4,0.953004,0.920646
1467,22442,2,0.991268,0.468541
1467,22439,6,0.973829,0.874609
1468,22443,3,1.000000,0.921305
1467,22441,4,0.933530,0.815298
1468,22444,2,0.976629,0.874886
1468,22446,3,0.995294,0.898381
1468,22447,3,0.995709,0.817282
1469,22449,3,0.948098,0.829371
1468,22445,5,0.995171,0.875468
1468,22448,6,0.864322,0.749914
1469,22453,2,1.000000,0.808513
1469,22454,1,1.000000,0.645232
1469,22451,4,0.970698,0.729063
1469,22452,3,1.000000,0.898403
1469,22450,5,1.000000,0.821917
1469,22457,2,0.952655,0.666887
1469,22455,3,0.986533,0.796232
1469,22459,2,1.000000,0.706769
1469,22456,5,0.981044,0.746813
1460,22344,4,0.990153,0.656071
1469,22458,3,1.000000,0.688737
1469,22460,3,0.966606,0.626080
1469,22461,4,0.965456,0.783242
1469,22463,2,0.948894,0.648312
1469,22464,2,1.000000,0.751735
1469,22462,4,0.973310,0.754988
1470,22466,3,0.929463,0.774533
1470,22468,2,0.963692,0.883599
1470,22465,2,0.982918,0.887743
1470,22471,1,1.000000,0.759870
1470,22472,2,0.953025,0.830658
1470,22474,1,0.988001,0.782866
1470,22467,4,0.963958,0.786809
1470,22473,1,1.000000,0.807220
1470,22470,4,0.891305,0.735425
1470,22475,1,0.996578,0.807371
1470,22476,2,0.985723,0.820277
1470,22469,7,0.987956,0.649109
1470,22477,2,0.996234,0.910422
1470,22479,2,0.965578,0.676429
1470,22478,2,0.977784,0.877436
1471,22482,2,0.956841,0.875119
1470,22480,3,0.969715,0.910228
1471,22481,2,0.977336,0.674000
1471,22483,2,0.951577,0.673414
1471,22484,3,0.991301,0.770370
1471,22485,3,0.986126,0.716773
1471,22487,2,0.981929,0.510767
1471,22486,2,0.981210,0.864075
1471,22490,1,1.000000,0.945279
1471,22488,3,0.926854,0.856227
1472,22494,1,1.000000,0.820816
1471,22491,4,0.956436,0.883932
1471,22492,2,0.986977,0.775800
1471,22493,3,0.956412,0.793996
1471,22489,6,0.967947,0.535255
1472,22495,2,0.971644,0.877205
1472,22497,2,0.988073,0.921508
1472,22496,3,0.963255,0.825351
1472,22500,1,1.000000,0.900055
1472,22499,2,0.996807,0.747881
1472,22503,1,1.000000,0.928999
1472,22505,1,0.964331,0.769218
1472,22504,2,1.000000,0.878316
1472,22498,6,1.000000,0.859232
1472,22502,3,0.973549,0.941621
1472,22501,2,1.000000,0.895464
1473,22509,1,0.984940,0.984940
1473,22507,3,0.992996,0.748561
1473,22508,2,0.982077,0.706188
1473,22506,3,0.952966,0.544533
1474,22511,2,0.993207,0.686490
1474,22510,3,0.959269,0.933865
1474,22512,2,0.988925,0.663802
1474,22513,3,0.977369,0.623063
1474,22515,2,0.995348,0.804646
1474,22514,3,1.000000,0.795525
1474,22518,1,1.000000,0.791025
1474,22516,2,0.971316,0.534021
1474,22517,2,0.980587,0.625147
1474,22521,1,0.946318,0.624178
1474,22519,2,0.989583,0.630508
1474,22522,1,1.000000,0.892126
1474,22520,3,0.940963,0.666370
1475,22523,2,0.986202,0.732918
1475,22524,2,0.996073,0.842463
1475,22525,2,0.983148,0.614083
1475,22526,3,0.981000,0.815586
1475,22527,3,1.000000,0.864731
1475,22528,3,0.979500,0.926232
1475,22530,2,0.918550,0.776407
1475,22533,2,0.943486,0.795840
1475,22529,6,0.980416,0.897214
1475,22535,2,0.918342,0.763285
1475,22532,4,0.913806,0.844361
1475,22531,4,0.882255,0.816365
1475,22534,3,0.954580,0.857571
1475,22536,2,0.992497,0.895588
1476,22541,1,1.000000,0.674711
1475,22537,4,0.943829,0.755195
1476,22538,4,0.981051,0.717375
1476,22540,4,0.979803,0.864988
1476,22543,3,0.988736,0.852216
1476,22539,3,1.000000,0.769149
1476,22544,1,1.000000,0.848355
1476,22542,3,0.968049,0.735384
1476,22546,2,0.928096,0.869769
1477,22548,3,0.981020,0.605747
1477,22549,4,0.996139,0.649044
1477,22550,3,1.000000,0.737534
1477,22547,5,0.969895,0.877323
1477,22553,3,0.865347,0.823284
1477,22554,3,0.986131,0.943166
1477,22551,5,0.950270,0.723130
1477,22552,5,0.990767,0.788705
1477,22556,2,0.997677,0.721064
1476,22545,9,0.928187,0.718229
1477,22557,2,1.000000,0.794436
1477,22558,2,1.000000,0.774375
1477,22559,2,0.995405,0.697113
1477,22555,5,1.000000,0.922835
1478,22561,3,1.000000,0.496333
1478,22563,3,0.941417,0.773245
1478,22560,4,0.983059,0.765766
1478,22564,4,0.916070,0.882291
1478,22562,5,0.988772,0.796753
1478,22565,2,0.977650,0.743697
1478,22566,3,0.925638,0.932005
1478,22567,3,0.977162,0.753628
1478,22568,3,1.000000,0.421606
1478,22570,2,0.897556,0.750433
1478,22571,2,1.000000,0.870374
1478,22569,3,0.929654,0.497485
1478,22573,2,0.963184,0.756469
1479,22577,1,1.000000,0.687482
1478,22572,3,1.000000,0.776010
1478,22574,2,0.956374,0.744489
1478,22575,2,0.995202,0.709037
1479,22581,1,1.000000,0.711234
1479,22579,1,1.000000,0.354996
1479,22578,3,0.980515,0.857945
1479,22582,2,0.969931,0.692361
1478,22576,5,0.972923,0.813423
1479,22583,1,0.984059,0.630690
1480,22587,1,0.978858,0.819335
1480,22588,4,0.993946,0.828624
1479,22585,5,0.961978,0.747714
1479,22584,4,0.982960,0.805895
1479,22580,8,0.971769,0.869318
1480,22589,4,0.989836,0.906644
1480,22591,1,0.928836,0.543255
1480,22590,2,1.000000,0.812660
1480,22592,2,1.000000,0.966873
1480,22594,1,1.000000,0.887857
1480,22593,3,0.953748,0.796083
1481,22597,1,1.000000,0.792050
1479,22586,8,0.985143,0.911345
1480,22595,2,0.965912,0.840677
1481,22596,2,0.894340,0.743996
1481,22598,3,0.996969,0.794551
1481,22602,1,0.978937,0.697107
1481,22599,2,0.992001,0.933763
1481,22604,2,0.973729,0.809903
1481,22605,2,0.974572,0.817385
1481,22603,3,0.907837,0.758404
1481,22606,2,0.987719,0.746224
1481,22601,5,0.935050,0.738037
1481,22607,2,0.978991,0.805648
1481,22609,2,0.965434,0.677415
1481,22608,2,0.994634,0.776556
1481,22600,8,1.000000,0.618440
1481,22610,2,1.000000,0.809025
1481,22613,1,0.955804,0.779497
1481,22611,4,0.948768,0.613570
1481,22614,3,0.911137,0.489125
1481,22612,4,0.971618,0.839231
1482,22615,3,0.892396,0.400383
1482,22616,4,0.991050,0.693082
1482,22620,2,1.000000,0.860590
1482,22617,4,0.987878,0.692212
1482,22618,5,0.934217,0.756371
1482,22622,2,0.925187,0.835228
1482,22619,5,1.000000,0.843300
1482,22621,4,0.932143,0.833867
1483,22624,2,1.000000,0.679810
1483,22625,3,0.946597,0.726960
1482,22623,4,0.981501,0.735625
1483,22626,3,1.000000,0.767634
1483,22629,3,0.995314,0.695454
1483,22627,4,1.000000,0.809963
1483,22628,5,0.998433,0.908734
1483,22631,3,0.977653,0.669975
1483,22630,4,0.990441,0.836767
1483,22632,5,0.976867,0.655435
1483,22633,5,0.981333,0.648574
1484,22636,3,0.966460,0.702363
1484,22634,5,1.000000,0.910553
1484,22637,4,0.978705,0.879583
1484,22635,4,0.977053,0.778095
1484,22641,3,0.988859,0.822306
1484,22640,3,0.966553,0.920034
1484,22638,4,0.990196,0.816392
1484,22639,4,1.000000,0.765755
1484,22642,4,0.960151,0.876193
1484,22645,2,0.915605,0.832641
1485,22646,2,0.997694,0.728231
1484,22643,5,0.946303,0.857300
1485,22647,3,0.960631,0.576832
1484,22644,6,1.000000,0.814486
1485,22649,3,0.944891,0.820596
1485,22651,3,0.990306,0.303511
1485,22648,5,0.957545,0.877270
1485,22650,3,0.998021,0.877530
1485,22652,2,0.991063,0.758198
1485,22653,2,0.991314,0.900160
1485,22654,2,0.979172,0.816611
1485,22655,2,0.993471,0.717235
1485,22657,2,1.000000,0.882124
1485,22656,3,0.985530,0.871541
1485,22658,2,1.000000,0.717522
1485,22660,2,0.975062,0.850976
1485,22659,3,0.992333,0.731082
1485,22662,2,0.986241,0.757352
1485,22663,2,1.000000,0.759104
1485,22661,3,0.934185,0.525205
1485,22664,2,0.997479,0.682004
1486,22665,2,0.984974,0.783077
1486,22666,3,1.000000,0.851182
1486,22670,3,0.983994,0.783933
1486,22671,3,0.966277,0.865397
1486,22667,4,0.993884,0.879283
1486,22668,3,0.958673,0.762418
1486,22669,7,0.997749,0.889606
1486,22674,3,1.000000,0.744092
1486,22676,3,0.949642,0.880278
1486,22673,5,0.990930,0.826575
1486,22672,7,1.000000,0.708120
1486,22677,3,1.000000,0.769758
1487,22678,2,0.954079,0.708722
1486,22675,6,0.960560,0.899565
1487,22681,2,1.000000,0.555355
1487,22679,3,0.964827,0.766918
1487,22683,2,0.991258,0.908813
1487,22684,3,0.991661,0.885420
1487,22682,3,0.988857,0.903034
1487,22686,2,0.952482,0.741808
1487,22685,4,1.000000,0.829291
1487,22687,3,1.000000,0.650017
1487,22688,3,0.990824,0.720935
1487,22689,3,0.987160,0.509366
1487,22691,2,1.000000,0.913351
1487,22690,3,0.981337,0.753301
1487,22680,12,1.000000,0.900837
1487,22693,2,1.000000,0.688396
1487,22694,3,0.996385,0.656921
1488,22696,3,1.000000,0.662232
1488,22695,4,0.991233,0.828674
1487,22692,5,0.895087,0.531943
1488,22698,3,0.877962,0.779996
1489,22702,2,0.935887,0.771622
1488,22697,4,0.973126,0.788424
1488,22699,4,0.914207,0.725150
1489,22701,4,0.982068,0.669845
1489,22704,2,0.963938,0.832475
1488,22700,6,0.908008,0.775594
1489,22703,4,0.994736,0.728550
1489,22707,2,1.000000,0.979588
1489,22706,1,0.996000,0.851878
1489,22705,4,0.998593,0.880037
1489,22708,3,0.990150,0.575944
1489,22709,3,0.983369,0.838429
1490,22711,2,0.997939,0.611705
1490,22712,3,0.955987,0.814744
1489,22710,4,0.996634,0.727005
1490,22716,3,0.941110,0.750283
1490,22717,2,0.938635,0.780105
1490,22715,5,0.940838,0.374223
1490,22718,2,0.961627,0.788911
1490,22713,6,0.991946,0.789170
1490,22719,1,1.000000,0.777568
1490,22720,1,0.985603,0.739997
1490,22714,7,0.969906,0.825602
1491,22721,2,1.000000,0.868213
1491,22724,2,1.000000,0.654681
1491,22722,4,1.000000,0.775892
1491,22723,3,0.964146,0.828600
1491,22725,3,0.989040,0.835954
1491,22726,3,0.987505,0.848367
1491,22727,3,0.970124,0.842270
1491,22728,3,0.958488,0.864836
1492,22730,3,0.952067,0.833313
1492,22733,2,0.990239,0.759845
1492,22729,5,0.968972,0.756638
1492,22731,5,0.972310,0.923798
1492,22732,4,0.952748,0.840973
1492,22734,4,0.993048,0.793220
1492,22735,4,0.981332,0.964901
1493,22738,3,1.000000,0.874013
1493,22739,3,0.952623,0.927888
1492,22737,5,0.955319,0.731093
1493,22740,3,0.993410,0.884718
1493,22741,2,0.985200,0.891979
1492,22736,6,0.918921,0.922857
1493,22742,2,0.994957,0.783828
1493,22745,1,1.000000,0.721292
1493,22746,1,0.997252,0.780859
1493,22743,2,0.996805,0.839424
1493,22744,2,0.995375,0.925388
1493,22748,1,0.895471,0.720068
1494,22751,3,0.953932,0.844251
1494,22750,3,0.885505,0.920584
1494,22749,5,1.000000,0.831191
1494,22753,4,0.920475,0.758502
1494,22752,4,0.988528,0.819015
1494,22754,4,1.000000,0.476622
1494,22755,5,0.996993,0.845829
1494,22756,6,0.934918,0.834844
1494,22758,4,0.897244,0.737163
1494,22759,4,0.976176,0.869723
1494,22757,7,0.972147,0.831613
1494,22760,4,0.948005,0.795395
1494,22761,3,0.998294,0.508116
1494,22762,3,0.985130,0.392348
1495,22764,4,1.000000,0.738991
1493,22747,6,0.981869,0.917827
1495,22766,2,1.000000,0.814035
1495,22765,3,1.000000,0.908481
1495,22763,6,0.886992,0.633240
1495,22768,2,0.959827,0.688379
1495,22770,2,0.963332,0.939755
1495,22771,2,0.913037,0.622263
1495,22769,3,0.921957,0.749066
1495,22767,7,0.991444,0.893135
1495,22772,4,0.961028,0.918397
1496,22774,3,0.961093,0.907144
1496,22776,3,0.962849,0.672364
1496,22775,3,0.972457,0.876584
1496,22773,5,0.940222,0.788512
1496,22778,3,0.967091,0.795036
1496,22781,2,0.979585,0.814723
1497,22783,2,1.000000,0.704823
1496,22782,3,0.680882,0.569617
1496,22780,4,0.994604,0.917908
1497,22785,2,0.975927,0.694019
1496,22779,7,0.928974,0.865248
1497,22784,3,0.965401,0.710180
1497,22787,4,1.000000,0.780351
1497,22790,1,1.000000,0.911254
1497,22786,4,1.000000,0.852619
1497,22789,3,0.968242,0.780981
1497,22788,4,0.978291,0.804561
1497,22791,3,0.978643,0.865155
1496,22777,12,0.967989,0.669798
1497,22793,4,0.998662,0.730928
1497,22792,5,0.962772,0.808606
1497,22794,5,1.000000,0.905579
1497,22795,5,0.958671,0.843481
1497,22796,6,0.948505,0.843211
1497,22797,6,0.918631,0.815354
1498,22801,3,0.987198,0.825408
1497,22798,6,0.942603,0.857704
1497,22799,5,0.958561,0.758687
1498,22803,2,0.973378,0.793656
1498,22805,2,0.977682,0.966583
1498,22804,2,0.989196,0.852182
1498,22806,3,0.948954,0.858705
1498,22808,2,0.948236,0.844132
1498,22807,3,0.979028,0.846544
1497,22800,6,0.982338,0.809916
1498,22809,3,0.976548,0.654538
1498,22802,10,0.989213,0.760705
1498,22810,3,0.990999,0.912764
1499,22813,3,1.000000,0.559958
1499,22814,2,0.991124,0.872180
1499,22811,4,0.956331,0.887211
1499,22815,2,0.974410,0.593740
1499,22812,5,0.991863,0.736752
1499,22819,2,1.000000,0.870734
1499,22817,3,0.970714,0.836524
1499,22818,3,0.988342,0.819314
1499,22816,3,0.868929,0.735467
1499,22820,3,0.996580,0.857256
1499,22823,1,1.000000,0.774870
1499,22822,3,0.988066,0.903281
1499,22824,2,0.990371,0.854829
1500,22826,2,1.000000,0.804992
1499,22825,2,0.997004,0.882360
1499,22821,5,0.960453,0.778980
1500,22831,1,0.971244,0.698813
1500,22830,2,0.970082,0.607826
1500,22829,2,1.000000,0.777319
1500,22827,4,1.000000,0.877201
1500,22832,3,0.948885,0.805939
1500,22828,5,0.964401,0.872302
1500,22835,3,0.976922,0.723002
1500,22836,2,1.000000,0.843066
1500,22834,4,0.986829,0.802535
1500,22838,2,0.976904,0.791304
1500,22837,2,0.995346,0.569156
1500,22833,6,0.982918,0.813424
1500,22840,2,0.965470,0.888344
1500,22839,3,0.988327,0.822607
1501,22843,2,1.000000,0.812092
1500,22841,3,1.000000,0.920304
1501,22846,2,0.980556,0.560784
1500,22842,3,0.995670,0.849654
1501,22847,2,0.992314,0.868152
1501,22844,4,0.949857,0.840626
1501,22848,4,0.994383,0.871292
1501,22845,7,0.859593,0.663188
1501,22850,4,1.000000,0.774455
1501,22849,4,0.970635,0.811003
1501,22854,3,0.989906,0.808949
1501,22852,6,0.932410,0.799510
1501,22851,7,0.923419,0.683656
1501,22853,5,0.965992,0.781223
1501,22856,4,0.986228,0.918746
1501,22855,6,1.000000,0.839300
1502,22860,2,0.965236,0.929671
1502,22861,2,0.980036,0.864425
1502,22858,4,0.997525,0.813420
1502,22859,3,0.929335,0.814759
1502,22857,6,0.997131,0.964630
1502,22864,2,1.000000,0.278492
1502,22865,1,1.000000,0.594690
1502,22866,2,0.988750,0.776274
1502,22863,4,0.998457,0.812199
1502,22862,5,0.950027,0.669303
1502,22868,1,0.783330,0.678911
1503,22869,2,0.992572,0.930116
1502,22867,4,0.971292,0.677708
1503,22874,2,0.974892,0.860362
1503,22870,3,1.000000,0.921232
1503,22872,4,0.985989,0.797716
1503,22875,3,0.984219,0.840590
1503,22873,5,0.968478,0.864165
1504,22878,3,1.000000,0.514751
1503,22877,3,0.940921,0.774085
1503,22876,5,0.886671,0.595680
1504,22879,2,0.936438,0.809576
1503,22871,8,0.949240,0.820885
1504,22882,2,0.979683,0.750426
1504,22880,3,0.977572,0.886926
1504,22881,4,0.979466,0.884434
1504,22884,2,1.000000,0.737453
1504,22885,2,0.994282,0.887982
1504,22886,3,0.977959,0.736014
1504,22889,2,0.939428,0.869970
1504,22883,4,0.909757,0.805850
1504,22888,4,0.981970,0.900141
1505,22891,1,1.000000,0.469537
1504,22887,6,0.986017,0.958120
1505,22890,3,0.979220,0.832733
1505,22892,2,0.988952,0.881860
1505,22893,2,1.000000,0.888165
1505,22894,2,0.993913,0.836925
1505,22897,2,1.000000,0.941048
1505,22895,3,0.992331,0.732762
1505,22896,3,0.989151,0.833563
1505,22899,2,1.000000,0.903045
1505,22900,2,1.000000,0.906189
1505,22898,5,0.987981,0.782522
1505,22905,3,0.915966,0.817892
1505,22903,5,0.915148,0.774840
1505,22902,5,0.895239,0.839632
1505,22901,5,0.937332,0.874939
1505,22904,6,0.851990,0.694011
1506,22906,5,1.000000,0.818718
1506,22907,2,0.978882,0.672606
1506,22911,2,0.936466,0.512484
1506,22908,3,0.980735,0.848271
1506,22913,2,1.000000,0.463654
1506,22910,4,0.993560,0.818335
1506,22912,3,1.000000,0.558906
1506,22909,7,0.993154,0.851399
1506,22914,3,0.967076,0.508779
1507,22918,2,1.000000,0.679738
1506,22916,3,1.000000,0.903327
1507,22921,1,0.937119,0.737663
1507,22917,4,0.944661,0.674390
1507,22924,2,0.967173,0.732350
1507,22922,4,0.986598,0.885721
1507,22920,6,0.989133,0.824879
1507,22927,1,0.989050,0.895646
1507,22919,3,0.946683,0.856797
1506,22915,5,0.984970,0.598321
1507,22926,5,0.999323,0.844850
1507,22925,7,0.899112,0.718478
1508,22928,4,0.931770,0.838958
1508,22929,3,0.816919,0.812629
1507,22923,6,0.972469,0.749979
1508,22934,2,0.998680,0.874900
1508,22935,1,1.000000,0.596306
1508,22932,5,1.000000,0.810186
1508,22933,4,0.985984,0.723501
1508,22930,5,0.975488,0.881496
1508,22931,4,0.968359,0.884730
1508,22939,4,0.985251,0.865807
1508,22938,5,0.963491,0.811900
1508,22940,5,0.992433,0.967445
1508,22941,5,0.988734,0.822584
1508,22937,9,0.973482,0.624715
1508,22936,10,0.976861,0.824571
1508,22945,2,1.000000,0.777544
1508,22942,5,0.988924,0.878296
1508,22944,4,0.971052,0.774855
1508,22943,4,0.992140,0.799910
1509,22946,2,0.991349,0.778317
1509,22947,3,0.996590,0.746543
1509,22951,2,0.875195,0.507413
1509,22948,3,0.906360,0.608861
1509,22952,2,0.946551,0.866164
1509,22950,3,0.982540,0.944840
1509,22949,5,0.986405,0.886459
1510,22957,2,1.000000,0.892008
1509,22955,2,0.985459,0.826563
1509,22956,2,0.979218,0.848412
1509,22954,3,0.996925,0.844239
1509,22953,4,0.950286,0.893537
1510,22963,1,0.857459,0.579243
1510,22958,2,1.000000,0.746760
1510,22961,2,0.990856,0.951440
1510,22962,3,0.994422,0.937590
1510,22960,3,1.000000,0.817044
1510,22965,2,1.000000,0.894604
1510,22959,4,1.000000,0.942389
1510,22964,2,1.000000,0.784520
1510,22967,1,0.990874,0.946562
1510,22969,2,0.986597,0.783290
1510,22966,4,0.961097,0.763840
1510,22968,3,0.994312,0.898099
1510,22971,3,0.993551,0.826700
1511,22974,1,1.000000,0.801204
1510,22970,5,0.963051,0.845644
1511,22977,1,1.000000,0.792730
1511,22975,2,1.000000,0.918683
1510,22972,5,0.986351,0.928968
1511,22979,1,1.000000,0.777619
1511,22978,2,0.981034,0.869917
1511,22973,6,0.965212,0.881513
1511,22982,3,0.985492,0.955180
1511,22983,3,0.996185,0.952639
1511,22976,8,0.935354,0.830456
1511,22984,2,0.973312,0.718823
1511,22980,5,1.000000,0.835610
1511,22981,5,1.000000,0.899387
1511,22989,1,0.983267,0.976062
1511,22986,2,0.990456,0.727359
1511,22985,3,0.959303,0.636506
1511,22990,2,0.973629,0.893714
1511,22988,2,0.980275,0.901845
1511,22991,1,0.931860,0.726957
1511,22987,3,0.983136,0.941800
1511,22992,3,1.000000,0.862787
1512,22993,2,1.000000,0.919602
1512,22995,2,0.982468,0.778918
1512,22997,2,1.000000,0.669840
1512,22996,2,0.918817,0.761101
1512,22994,3,0.965076,0.931966
1512,23000,1,0.994987,0.811137
1512,22998,2,1.000000,0.718969
1512,23001,1,1.000000,0.971060
1512,22999,3,0.992894,0.814489
1512,23002,2,0.952607,0.874497
1512,23005,1,1.000000,0.894645
1512,23003,3,0.966371,0.686413
1512,23004,3,0.967107,0.826224
1512,23006,3,0.954485,0.846927
1512,23007,3,0.947775,0.796724
1512,23010,2,1.000000,0.907920
1512,23011,2,0.991799,0.910656
1512,23008,4,1.000000,0.845772
1512,23009,4,0.966487,0.818325
1512,23012,3,0.971706,0.925517
1513,23014,2,0.961227,0.821697
1513,23013,3,0.953150,0.872801
1513,23015,4,0.927190,0.631945
1513,23016,4,0.939312,0.655060
1513,23018,4,0.975929,0.812850
1513,23017,6,0.987904,0.848617
1513,23021,2,0.988039,0.941058
1513,23019,5,0.970047,0.817220
1513,23022,4,0.986365,0.832736
1514,23025,1,1.000000,0.988662
1513,23020,5,0.983076,0.807976
1514,23027,1,1.000000,0.836379
1514,23026,1,1.000000,0.723325
1513,23023,3,0.919734,0.859136
1514,23028,2,0.917026,0.913796
1514,23030,2,0.982653,0.728692
1514,23031,3,1.000000,0.841940
1513,23024,7,0.891201,0.847680
1514,23034,1,1.000000,0.930368
1514,23029,5,0.991808,0.927430
1514,23033,3,0.991429,0.827101
1514,23038,1,0.995111,0.707355
1514,23032,8,1.000000,0.580142
1514,23036,3,0.872787,0.570634
1514,23039,2,1.000000,0.954026
1514,23040,2,0.977807,0.753372
1514,23037,5,0.987950,0.638909
1514,23035,7,0.977409,0.555215
1515,23042,3,0.955592,0.848266
1515,23043,4,0.975566,0.570545
1515,23045,3,0.996807,0.784641
1515,23041,6,0.963163,0.904899
1515,23046,3,0.964146,0.901415
1515,23049,1,0.991346,0.544051
1515,23047,2,0.988084,0.681876
1515,23044,2,1.000000,0.724747
1515,23050,1,0.990014,0.516677
1516,23055,1,0.963169,0.723622
1516,23054,2,0.973958,0.892829
1515,23048,4,0.983445,0.834293
1515,23051,4,0.946691,0.824281
1515,23052,5,1.000000,0.917773
1516,23056,3,0.898191,0.774502
1516,23053,5,0.958511,0.760765
1516,23058,5,0.914045,0.657242
1516,23057,5,0.972350,0.821607
1516,23059,3,0.978058,0.790434
1516,23060,3,0.927272,0.692173
1516,23062,3,0.935872,0.889260
1516,23066,2,0.954192,0.716932
1516,23063,4,0.968907,0.948918
1516,23061,6,0.981536,0.927086
1516,23064,5,0.975227,0.898955
1516,23065,5,0.979955,0.880006
1516,23067,4,0.982048,0.881711
1516,23069,3,0.737661,0.638448
1516,23068,5,0.965718,0.814801
1516,23070,4,0.969122,0.878202
1516,23071,4,0.961529,0.799049
1516,23072,4,0.965425,0.871987
1517,23073,4,0.987307,0.843352
1517,23075,3,0.991471,0.673095
1517,23074,5,0.997106,0.916306
1517,23077,2,0.996636,0.773456
1517,23079,3,0.950538,0.808548
1517,23076,4,0.969032,0.831135
1517,23078,6,0.994697,0.843170
1518,23084,2,0.989936,0.859142
1517,23080,6,0.976628,0.888301
1517,23081,4,0.912301,0.658437
1517,23083,4,0.996326,0.795394
1517,23082,5,0.997401,0.875049
1518,23085,2,1.000000,0.811380
1518,23088,2,0.990256,0.951604
1518,23091,1,0.996630,0.550403
1518,23090,2,0.998167,0.614223
1518,23087,5,0.988969,0.866228
1518,23092,2,1.000000,0.906431
1518,23093,1,1.000000,0.890973
1518,23089,3,0.991239,0.831815
1518,23086,3,1.000000,0.922498
1519,23096,2,1.000000,0.772833
1518,23094,4,0.955702,0.873797
1519,23097,3,1.000000,0.779581
1518,23095,3,0.959733,0.873826
1519,23098,4,0.993854,0.808581
1519,23099,3,0.978961,0.749629
1519,23103,1,0.922938,0.737483
1519,23102,3,1.000000,0.635224
1519,23101,4,0.986974,0.847041
1519,23106,1,1.000000,0.779936
1519,23100,5,0.976040,0.808886
1519,23105,4,0.993962,0.849345
1520,23110,2,0.987631,0.822026
1520,23108,4,1.000000,0.825619
1519,23107,4,0.949791,0.688204
1520,23109,5,1.000000,0.838165
1520,23112,2,0.987136,0.814066
1520,23114,2,0.896454,0.714248
1520,23111,5,0.991269,0.817573
1519,23104,9,0.979867,0.697277
1520,23115,3,0.979665,0.899907
1520,23113,4,0.944409,0.892612
1521,23119,2,0.969086,0.823157
1520,23116,4,0.967903,0.779100
1521,23118,3,0.953750,0.836576
1521,23120,2,1.000000,0.468969
1521,23117,3,0.973476,0.859507
1521,23121,2,0.965092,0.725738
1521,23123,2,1.000000,0.958986
1521,23122,3,0.990688,0.924493
1521,23125,3,0.935958,0.799565
1521,23127,2,0.980948,0.986494
1521,23124,5,0.992212,0.893004
1521,23126,3,0.985563,0.966278
1521,23128,3,0.908889,0.858639
1521,23129,2,1.000000,0.741441
1522,23131,2,1.000000,0.806671
1521,23130,2,0.923652,0.628496
1522,23132,2,0.996298,0.628974
1522,23138,1,1.000000,0.423074
1522,23135,2,1.000000,0.577296
1522,23134,2,0.932952,0.918654
1522,23133,4,0.863951,0.752934
1522,23137,2,0.985929,0.808213
1522,23136,3,0.988320,0.592434
1522,23139,3,0.973323,0.895938
1522,23141,3,0.963047,0.800681
1522,23142,3,0.950644,0.792876
1522,23140,3,0.989969,0.768765
1522,23144,3,0.983461,0.836589
1522,23143,3,0.987872,0.824932
1522,23148,2,0.986202,0.820001
1522,23145,3,0.979745,0.823759
1522,23146,3,0.983278,0.881322
