pubid,question,answer,rank,cosine_similarity
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,3,0.717589
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,4,0.671072
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,5,0.655842
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,6,0.637388
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,7,0.635066
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,8,0.635066
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,9,0.627633
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,10,0.625773
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,11,0.625773
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,12,0.621452
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,13,0.614206
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,14,0.599947
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,15,0.599883
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,16,0.599449
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,17,0.580796
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,18,0.579495
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,19,0.570010
25433282,Does hydrogen sulfide reduce inflammation following abdominal aortic occlusion in rats?,yes,20,0.561621
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,1,0.674171
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,2,0.645657
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,3,0.619882
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,4,0.603068
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,5,0.586997
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,6,0.576093
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,7,0.571401
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,8,0.549986
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,9,0.549244
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,10,0.546687
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,11,0.546659
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,12,0.520742
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,13,0.516364
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,14,0.511646
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,15,0.509933
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,16,0.500736
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,17,0.496293
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,18,0.485159
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,19,0.478829
25452253,Do seed bank dynamics govern persistence of Brassica hybrids in crop and natural habitats?,yes,20,0.468541
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,1,0.900272
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,2,0.891080
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,3,0.877480
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,4,0.872025
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,5,0.869138
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,6,0.845263
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,7,0.817747
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,8,0.764704
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,9,0.740479
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,10,0.739669
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,11,0.737778
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,12,0.737191
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,13,0.736899
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,14,0.735053
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,15,0.734938
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,16,0.731173
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,17,0.725623
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,18,0.725623
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,19,0.725607
25428612,Is actinic keratosis with atypical basal cells ( AK I ) the most common lesion associated with invasive squamous cell carcinoma of the skin?,yes,20,0.723233
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,1,0.772579
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,2,0.747302
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,3,0.747124
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,4,0.745073
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,5,0.694980
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,6,0.648442
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,7,0.640413
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,8,0.626480
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,9,0.624688
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,10,0.605195
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,11,0.597486
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,12,0.595205
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,13,0.594027
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,14,0.586141
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,15,0.583146
25443761,Does high-intensity intermittent exercise increase pulmonary interstitial edema at altitude but not at simulated altitude?,yes,16,0.583146
