paragraph_id,proposition_id,quad_index,triple_similarity,qa_similarity
1283,19902,5,0.605360,0.315195
1283,19902,6,0.560777,0.347008
1283,19906,1,0.922848,0.810177
1283,19906,2,0.678305,0.509614
1283,19906,3,0.773325,0.631166
1284,19908,1,1.000000,0.884532
1284,19909,1,1.000000,0.926570
1284,19910,1,0.929877,0.743708
1284,19910,2,0.416869,0.392165
1284,19910,3,0.874042,0.467133
1284,19911,1,0.655536,0.496409
1284,19911,2,1.000000,0.689991
1284,19911,3,0.679426,0.621113
1284,19913,1,0.770936,0.636735
1284,19913,2,0.640315,0.617575
1284,19914,1,0.684126,0.627754
1284,19914,2,0.737670,0.671926
1283,19907,1,0.884322,0.848725
1283,19907,2,0.909564,0.822390
1283,19907,3,0.977134,0.880888
1284,19915,1,0.798694,0.679668
1284,19917,1,0.863116,0.780285
1284,19918,1,0.726177,0.561112
1284,19912,1,0.761699,0.514180
1284,19912,2,0.552761,0.431149
1284,19912,3,0.399225,0.299345
1284,19912,4,0.410417,0.162044
1284,19916,1,0.928534,0.877296
1284,19916,2,0.916945,0.881290
1284,19916,3,0.806052,0.802139
1284,19920,1,1.000000,0.369685
1284,19922,1,0.757252,0.610879
1284,19921,1,0.873224,0.815663
1284,19921,2,0.616791,0.779499
1284,19921,3,0.849093,0.752145
1284,19921,4,0.573966,0.564234
1284,19921,5,0.053154,0.133672
1284,19924,1,0.750739,0.419057
1284,19924,2,0.501164,0.539719
1284,19924,3,0.372881,0.389633
1284,19924,4,0.138085,0.277278
1285,19926,1,1.000000,0.911658
1284,19923,1,0.804204,0.845739
1284,19923,2,0.778424,0.786759
1284,19923,3,0.657218,0.744940
1284,19923,4,0.686811,0.756071
1284,19923,5,0.543000,0.640997
1284,19923,6,0.564050,0.650703
1284,19925,1,0.799855,0.693935
1284,19925,2,0.720017,0.617587
1284,19925,3,0.574436,0.527819
1284,19925,4,0.477153,0.532796
1284,19919,1,0.993142,0.836298
1285,19928,1,0.807213,0.912090
1285,19929,1,0.894208,0.726660
1285,19929,2,0.908031,0.880935
1285,19929,3,0.517969,0.341163
1285,19927,1,0.819630,0.751629
1285,19927,2,0.899346,0.783487
1285,19927,3,0.685045,0.783378
1285,19930,1,0.760672,0.986214
1285,19930,2,0.783735,0.682831
1285,19930,3,0.739494,0.702605
1285,19932,1,0.900303,0.798665
1285,19932,2,0.940934,0.875798
1285,19931,1,1.000000,0.958256
1285,19933,1,0.969942,0.922915
1285,19933,2,0.819327,0.886831
1285,19934,1,0.899428,0.864344
1285,19934,2,0.738232,0.686445
1285,19935,1,0.971314,0.982093
1285,19935,2,0.888425,0.910133
1286,19937,1,0.974818,0.895755
1285,19936,1,0.917289,0.846880
1285,19936,2,0.608710,0.449943
1286,19938,1,0.968809,0.890841
1286,19938,2,0.949221,0.758491
1286,19938,3,0.691114,0.555860
1286,19939,1,1.000000,0.943090
1286,19940,1,0.769434,0.717288
1286,19940,2,0.966548,0.968421
1286,19940,3,0.666844,0.563514
1286,19943,1,0.904937,0.880502
1286,19943,2,0.916705,0.929646
1286,19943,3,0.335189,0.465273
1286,19941,1,0.995195,0.941987
1286,19941,2,0.236818,0.177407
1286,19941,3,0.926052,0.919835
1286,19941,4,0.587785,0.437932
1286,19942,1,0.804002,0.765733
1286,19942,2,0.874962,0.904194
1286,19942,3,0.798741,0.722834
1286,19942,4,0.740144,0.726756
1286,19945,1,0.990580,0.954273
1286,19944,1,0.932545,0.899245
1286,19944,2,0.574853,0.551249
1286,19944,3,0.551745,0.470285
1286,19946,1,0.986448,0.944148
1287,19947,1,1.000000,0.922533
1287,19948,1,0.981969,0.774360
1287,19948,2,0.857527,0.824135
1287,19951,1,0.986584,0.933394
1287,19953,1,0.978936,0.960256
1287,19953,2,0.876097,0.857083
1287,19949,1,0.977481,0.909374
1287,19949,2,0.869008,0.839763
1287,19949,3,0.573902,0.193054
1287,19950,1,0.914155,0.912822
1287,19950,2,0.775683,0.749441
1287,19950,3,0.642908,0.655143
1287,19950,4,0.417734,0.372271
1287,19952,1,0.857671,0.753086
1287,19952,2,0.861941,0.740405
1287,19952,3,0.864308,0.625141
1287,19952,4,0.981464,0.817881
1287,19955,1,0.953199,0.880002
1287,19956,1,0.990623,0.955058
1287,19957,1,0.967509,0.919730
1287,19958,1,0.990868,0.968580
1287,19954,1,0.990645,0.916126
1287,19954,2,0.824653,0.823065
1287,19954,3,0.638493,0.646528
1287,19954,4,0.624474,0.663995
1287,19960,1,0.909129,0.925653
1287,19961,1,0.942249,0.902206
1287,19959,1,0.635325,0.527143
1287,19959,2,0.873582,0.795957
1287,19959,3,0.853289,0.846176
1287,19959,4,0.564115,0.491442
1287,19962,1,0.984503,0.940637
1287,19962,2,0.773653,0.719624
1287,19962,3,0.202639,0.288262
1287,19963,1,0.973482,0.924284
1288,19967,1,0.661973,0.723701
1288,19967,2,0.909041,0.623302
1288,19966,1,0.827013,0.567885
1288,19966,2,0.869290,0.682856
1288,19966,3,0.584101,0.329358
1288,19968,1,0.844094,0.781524
1288,19968,2,0.645117,0.720892
1288,19969,1,1.000000,0.512995
1287,19964,1,0.424206,0.375047
1287,19964,2,0.427692,0.370018
1287,19964,3,0.923170,0.804419
1287,19964,4,0.895307,0.842436
1287,19964,5,0.189674,0.272662
1288,19965,1,0.938082,0.839951
1288,19965,2,0.812887,0.830738
1288,19965,3,0.665094,0.718899
1288,19965,4,0.747430,0.747111
1288,19965,5,0.819368,0.761348
1288,19970,1,0.765954,0.796053
1288,19970,2,0.943509,0.907518
1288,19970,3,0.864095,0.743303
1288,19972,1,0.726561,0.675899
1288,19973,1,0.781045,0.768209
1289,19974,1,0.994561,0.784282
1288,19971,1,0.745436,0.651216
1288,19971,2,0.700751,0.662737
1288,19971,3,0.700089,0.719707
1288,19971,4,0.670287,0.445223
1288,19971,5,0.612043,0.507236
1288,19971,6,0.581843,0.532201
1289,19976,1,0.897945,0.804649
1289,19976,2,1.000000,0.840789
1289,19978,1,0.922533,0.853122
1289,19978,2,0.853641,0.781863
1289,19975,1,0.869687,0.830358
1289,19975,2,0.856143,0.845372
1289,19975,3,0.812831,0.822962
1289,19975,4,0.775694,0.822962
1289,19977,1,0.734995,0.902758
1289,19977,2,0.895521,0.795480
1289,19980,1,0.634861,0.324008
1289,19980,2,0.652084,0.494154
1289,19980,3,0.912415,0.627741
1289,19979,1,0.915063,0.848524
1289,19979,2,0.871926,0.885762
1289,19979,3,0.713596,0.745743
1289,19979,4,0.686609,0.675481
1289,19981,1,0.865208,0.626689
1289,19981,2,0.869062,0.681981
1289,19982,1,0.729493,0.838595
1289,19982,2,0.836208,0.761547
1289,19982,3,0.705495,0.595900
1289,19983,1,0.943157,0.852662
1289,19986,1,0.888416,0.839473
1289,19985,1,0.847919,0.855128
1289,19985,2,0.531533,0.250031
1289,19985,3,0.668511,0.662591
1289,19984,1,0.363084,0.339416
1289,19984,2,0.888263,0.871154
1289,19984,3,0.935688,0.871154
1289,19984,4,0.596755,0.143786
1289,19987,1,0.878858,0.684775
1289,19987,2,0.869259,0.856250
1289,19987,3,0.591464,0.852073
1290,19988,1,0.859425,0.885412
1290,19988,2,0.952088,0.928659
1290,19988,3,0.639632,0.621993
1290,19993,1,0.996111,0.443858
1290,19992,1,0.993296,0.483412
1290,19991,1,1.000000,0.833944
1290,19989,1,0.817530,0.848303
1290,19989,2,0.957787,0.954901
1290,19989,3,0.633904,0.622828
1290,19997,1,0.784807,0.773925
1290,19997,2,0.793243,0.757416
1290,19996,1,0.876009,0.671624
1290,19996,2,0.733136,0.658166
1290,19990,1,1.000000,0.833624
1290,19998,1,0.920889,0.894930
1290,19995,1,0.895683,0.708295
1290,19995,2,0.920811,0.644364
1290,19994,1,0.441225,0.441225
1290,19994,2,0.997853,0.718064
1290,19994,3,0.773892,0.713593
1290,19994,4,0.581713,0.572447
1290,19999,1,0.468052,0.351150
1290,19999,2,0.696630,0.550152
1290,20000,1,0.623278,0.590354
1290,20000,2,0.852106,0.515717
1290,20004,1,0.906197,0.481666
1290,20001,1,0.755553,0.762932
1290,20001,2,0.839502,0.621816
1290,20003,1,0.834522,0.391911
1290,20002,1,0.763454,0.619950
1290,20002,2,0.829856,0.620546
1290,20005,1,1.000000,0.350862
1290,20006,1,0.906679,0.488485
1290,20006,2,0.767103,0.603218
1290,20010,1,1.000000,0.960152
1290,20007,1,0.907188,0.572185
1290,20007,2,0.718476,0.543549
1290,20009,1,0.940075,0.751083
1290,20009,2,0.955152,0.709032
1290,20008,1,1.000000,0.857705
1290,20008,2,0.783956,0.638253
1290,20008,3,0.708115,0.735328
1290,20008,4,0.610922,0.556483
1291,20012,1,1.000000,0.702479
1291,20013,1,0.797548,0.756421
1291,20013,2,0.781640,0.678987
1291,20013,3,0.743551,0.654637
1290,20011,1,0.978287,0.709029
1290,20011,2,0.910032,0.780308
1291,20014,1,0.993727,0.838601
1291,20016,1,0.807003,0.655418
1291,20016,2,0.835171,0.675018
1291,20016,3,0.766520,0.675018
1291,20018,1,0.946851,0.765734
1291,20018,2,0.935370,0.774405
1291,20017,1,0.933636,0.698895
1291,20017,2,0.888441,0.820216
1291,20020,1,0.868007,0.719529
1291,20021,1,0.904044,0.755185
1291,20022,1,0.862969,0.792975
1291,20015,1,0.755884,0.684366
1291,20015,2,0.792728,0.674580
1291,20015,3,0.777456,0.674580
1291,20015,4,0.772411,0.588633
1291,20015,5,0.752565,0.588633
1291,20015,6,0.727098,0.674580
1291,20015,7,0.689110,0.551386
1291,20024,1,0.884224,0.859711
1291,20024,2,0.818371,0.729243
1291,20023,1,0.859024,0.797182
1291,20019,1,0.907731,0.865591
1291,20019,2,0.875368,0.737572
1291,20019,3,0.468130,0.407301
1291,20026,1,0.951262,0.582039
1291,20026,2,0.487089,0.438536
1292,20027,1,0.847584,0.899314
1292,20030,1,0.997149,0.824688
1292,20028,1,0.902122,0.878385
1292,20028,2,0.902122,0.882075
1292,20028,3,0.812652,0.871853
1292,20028,4,0.814680,0.871853
1291,20025,1,0.563229,0.480739
1291,20025,2,0.689604,0.560059
1291,20025,3,0.748159,0.728138
1292,20029,1,0.781267,0.966582
1292,20029,2,0.781267,0.966582
1292,20029,3,0.729662,0.592918
1292,20029,4,0.454357,0.458064
1292,20032,1,0.884466,0.779077
1292,20032,2,0.930933,0.942895
1292,20032,3,0.930933,0.942895
1292,20031,1,0.353665,0.221731
1292,20031,2,0.630792,0.637433
1292,20031,3,0.907629,0.896042
1292,20031,4,0.748128,0.571208
1292,20031,5,0.158271,0.120770
1275,19802,1,1.000000,
1292,20033,1,0.578750,0.636064
1292,20033,2,0.419751,0.462250
1292,20033,3,0.452857,0.477079
1292,20033,4,0.679702,0.584387
1293,20037,1,1.000000,0.803174
1293,20038,1,0.730829,0.701537
1293,20040,1,0.997133,0.678478
1293,20039,1,1.000000,0.848537
1292,20036,1,0.678407,0.577201
1292,20036,2,0.591504,0.587890
1292,20036,3,0.916419,0.811757
1292,20036,4,0.689287,0.575592
1292,20035,1,0.955843,0.891705
1292,20035,2,0.716401,0.630581
1293,20041,1,0.634169,0.629868
1293,20041,2,0.723907,0.699446
1292,20034,1,0.558179,0.569100
1292,20034,2,0.500184,0.504799
1292,20034,3,0.540772,0.470034
1292,20034,4,0.567649,0.473098
1292,20034,5,0.469414,0.447433
1293,20042,1,0.980060,0.884932
1293,20045,1,0.962804,0.842469
1293,20044,1,0.765496,0.949933
1293,20044,2,0.760157,0.800626
1293,20044,3,0.930860,0.878822
1293,20043,1,0.995814,0.611922
1293,20047,1,1.000000,0.908378
1293,20051,1,0.978065,0.859970
1293,20051,2,0.981345,0.825343
1293,20052,1,1.000000,0.873444
1293,20046,1,0.836169,0.531309
1293,20046,2,0.688819,0.443149
1293,20046,3,0.552899,0.642835
1293,20048,1,1.000000,0.736111
1294,20055,1,0.962344,0.887277
1293,20050,1,0.535011,0.624704
1293,20050,2,0.642857,0.449640
1293,20050,3,0.633893,0.359337
1294,20053,1,0.912585,0.838779
1294,20053,2,0.920366,0.752893
1294,20053,3,0.785414,0.782834
1293,20049,1,0.779604,0.736290
1293,20049,2,0.813356,0.648862
1294,20054,1,0.991568,0.885867
1294,20059,1,1.000000,0.852201
1294,20060,1,1.000000,0.798369
1294,20056,1,1.000000,0.941194
1294,20056,2,0.946437,0.902986
1294,20056,3,0.864958,0.801174
1294,20058,1,0.905442,0.676761
1294,20058,2,0.923451,0.680854
1294,20057,1,1.000000,0.895317
1294,20061,1,0.960299,0.913756
1294,20061,2,0.920417,0.904398
1294,20061,3,0.884845,0.577759
1294,20061,4,0.195761,0.144645
1294,20063,1,0.957838,0.760603
1294,20063,2,0.954818,0.764267
1294,20063,3,0.811017,0.727115
1294,20062,1,0.935788,0.795667
1294,20062,2,0.868120,0.781081
1294,20062,3,0.140406,0.419602
1294,20062,4,0.963159,0.804214
1294,20062,5,0.822145,0.608815
1294,20064,1,0.898214,0.781998
1294,20064,2,0.794108,0.689091
1294,20064,3,0.783725,0.746535
1294,20064,4,0.653209,0.594129
1294,20064,5,0.653321,0.610541
1294,20066,1,0.934764,0.759768
1294,20066,2,0.738053,0.668572
1294,20066,3,0.760471,0.734342
1294,20068,1,0.329952,0.309311
1294,20068,2,0.937360,0.670861
1294,20068,3,0.915494,0.903930
1294,20067,1,0.941749,0.904204
1294,20067,2,0.898739,0.797799
1294,20067,3,0.881490,0.825396
1294,20067,4,0.836316,0.838060
1294,20071,1,0.995961,0.860232
1294,20071,2,0.859364,0.808683
1294,20069,1,0.890640,0.671871
1294,20069,2,0.882793,0.772779
1294,20069,3,0.826986,0.711570
1294,20069,4,0.840564,0.702513
1294,20070,1,0.960710,0.641119
1294,20070,2,1.000000,0.889482
1294,20070,3,0.933569,0.898138
1294,20070,4,0.970868,0.921986
1294,20065,1,1.000000,0.757095
1294,20065,2,0.741648,0.727524
1294,20065,3,0.715729,0.582753
1294,20073,1,0.984768,0.965338
1294,20073,2,0.684820,0.783989
1294,20073,3,0.651610,0.663025
1294,20072,1,0.987798,0.980600
1294,20072,2,0.927875,0.983283
1295,20075,1,0.877059,0.679968
1295,20075,2,0.916727,0.806830
1295,20074,1,0.921764,0.864098
1295,20074,2,0.625561,0.638010
1295,20074,3,0.871778,0.781690
1295,20077,1,1.000000,0.879471
1295,20079,1,0.998655,0.971939
1295,20079,2,0.982519,0.950866
1295,20076,1,1.000000,0.889203
1295,20080,1,0.983868,0.454899
1295,20080,2,0.848126,0.747357
1295,20082,1,0.957084,0.941176
1295,20082,2,0.935726,0.865996
1295,20078,1,0.283274,0.285366
1295,20078,2,0.917187,0.877243
1295,20078,3,0.796867,0.776079
1295,20081,1,0.998466,0.878682
1295,20084,1,0.903643,0.898422
1295,20084,2,0.809101,0.779752
1295,20084,3,0.356352,0.323012
1295,20088,1,0.810690,0.501282
1295,20088,2,0.947111,0.699084
1295,20085,1,0.874697,0.429521
1295,20085,2,0.941572,0.834029
1295,20087,1,0.724674,0.665429
1295,20087,2,0.920193,0.582677
1295,20087,3,0.719624,0.557694
1295,20083,1,0.944376,0.839226
1295,20083,2,0.919500,0.796477
1295,20083,3,0.885671,0.864679
1295,20083,4,0.914729,0.821418
1295,20090,1,0.284612,0.312926
1295,20090,2,0.963301,0.819073
1295,20090,3,0.897083,0.777342
1296,20093,1,0.899539,0.647294
1296,20093,2,0.881247,0.647294
1295,20086,1,0.756558,0.737123
1295,20086,2,0.922671,0.627585
1295,20086,3,0.719042,0.683491
1296,20092,1,0.733926,0.773554
1296,20092,2,0.646264,0.805198
1296,20092,3,0.654100,0.739494
1296,20092,4,0.684745,0.641446
1295,20089,1,0.987064,0.949584
1295,20089,2,0.847786,0.619590
1295,20089,3,0.824510,0.786088
1296,20095,1,0.858625,0.660607
1296,20095,2,0.822609,0.834782
1296,20095,3,0.714114,0.649205
1296,20095,4,0.776643,0.709085
1296,20091,1,0.837125,0.851093
1296,20091,2,0.787584,0.736508
1296,20091,3,0.743294,0.745190
1296,20091,4,0.844640,0.755449
1296,20091,5,0.870654,0.830094
1296,20094,1,0.810936,0.689966
1296,20094,2,0.775875,0.746045
1296,20094,3,0.772325,0.669083
1296,20094,4,0.797187,0.684690
1296,20096,1,0.928578,0.930858
1296,20096,2,0.695995,0.914299
1296,20096,3,0.904140,0.867098
1296,20096,4,0.140758,0.315048
1296,20097,1,0.929856,0.882115
1296,20097,2,0.922800,0.897263
1296,20097,3,0.650696,0.692262
1296,20097,4,0.648029,0.682604
1296,20097,5,0.228226,0.256128
1296,20098,1,0.868199,0.853611
1296,20098,2,0.708485,0.807619
1296,20098,3,0.701967,0.740628
1296,20098,4,0.159505,0.530698
1296,20099,1,0.937212,0.726060
1296,20099,2,0.692737,0.656371
1296,20099,3,0.621635,0.519126
1296,20099,4,0.587426,0.505495
1296,20101,1,0.943077,0.709003
1296,20101,2,0.614192,0.590096
1296,20101,3,0.589704,0.603317
1296,20101,4,0.157458,0.190604
1296,20101,5,0.728322,0.668469
1296,20104,1,0.734621,0.690417
1296,20104,2,0.715247,0.678303
1296,20100,1,0.941559,0.897597
1296,20100,2,0.663813,0.631244
1296,20100,3,0.693900,0.722212
1296,20100,4,0.704977,0.721223
1296,20100,5,0.180788,0.179780
1296,20103,1,0.945490,0.661412
1296,20103,2,0.721213,0.899810
1296,20103,3,0.891754,0.839199
1296,20103,4,0.877183,0.856929
1296,20103,5,0.276538,0.354798
1297,20106,1,1.000000,0.878274
1297,20106,2,0.913017,0.809496
1297,20106,3,0.769292,0.644367
1296,20102,1,0.910286,0.879771
1296,20102,2,0.879240,0.764598
1296,20102,3,0.688892,0.585411
1296,20102,4,0.243681,0.306591
1297,20107,1,0.912142,0.853165
1297,20107,2,0.966677,0.838702
1297,20107,3,1.000000,0.834146
1297,20105,1,0.831145,0.618091
1297,20105,2,0.940762,0.899225
1297,20105,3,0.618398,0.612867
1297,20108,1,1.000000,0.709537
1297,20111,1,0.818784,0.734268
1297,20111,2,0.875586,0.811370
1297,20111,3,0.609278,0.383603
1297,20113,1,0.994372,0.712192
1297,20114,1,0.997253,0.695627
1297,20112,1,0.808590,0.761116
1297,20112,2,0.618796,0.490919
1297,20112,3,0.630625,0.525116
1297,20110,1,0.968135,0.889145
1297,20110,2,0.980069,0.788438
1297,20109,1,0.669423,0.588486
1297,20109,2,0.748842,0.726341
1297,20109,3,0.555251,0.434799
1297,20109,4,0.560777,0.580916
1297,20118,1,0.820141,0.598997
1297,20118,2,0.850395,0.550488
1297,20117,1,0.862448,0.800506
1297,20117,2,0.795690,0.616914
1297,20117,3,0.790586,0.739224
1297,20119,1,0.858491,0.775441
1297,20119,2,0.639963,0.578053
1297,20119,3,0.831626,0.593791
1297,20115,1,0.998185,0.877546
1297,20115,2,0.647011,0.631688
1297,20115,3,0.616679,0.589892
1297,20120,1,0.887405,0.937053
1297,20120,2,0.730606,0.695044
1297,20120,3,0.866544,0.825974
1297,20121,1,1.000000,0.881365
1297,20121,2,0.907200,0.669601
1298,20123,1,1.000000,0.944830
1297,20122,1,1.000000,0.954680
1297,20122,2,0.697840,0.637507
1297,20122,3,0.591120,0.440019
1298,20125,1,0.949853,0.903366
1297,20116,1,0.808146,0.933566
1297,20116,2,0.941696,0.885704
1297,20116,3,0.792192,0.767235
1297,20116,4,0.712595,0.408790
1297,20116,5,0.525431,0.605338
1297,20116,6,0.561307,0.642637
1298,20126,1,0.674353,0.624905
1298,20127,1,0.967852,0.619642
1298,20124,1,0.975711,0.897974
1298,20131,1,0.790306,0.762361
1298,20128,1,0.972951,0.854609
1298,20130,1,1.000000,0.838517
1298,20132,1,0.771567,0.790589
1298,20129,1,0.621536,0.239525
1298,20129,2,0.619156,0.569713
1298,20129,3,0.800462,0.810287
1298,20137,1,0.949911,0.678307
1298,20134,1,0.895529,0.897940
1298,20134,2,0.876002,0.860494
1298,20134,3,0.863885,0.800078
1298,20134,4,0.823197,0.862591
1298,20133,1,0.822554,0.804894
1298,20136,1,0.868425,0.857310
1298,20136,2,0.886190,0.875176
1298,20136,3,0.875538,0.872940
1299,20141,1,0.818832,0.762701
1298,20135,1,0.781036,0.730297
1298,20135,2,0.746829,0.697497
1298,20135,3,0.853162,0.676192
1298,20135,4,0.858692,0.733722
1299,20140,1,1.000000,0.718409
1299,20142,1,0.852116,0.589998
1299,20143,1,0.824511,0.778548
1299,20143,2,0.799948,0.735802
1299,20143,3,0.440272,0.316561
1298,20138,1,0.669996,0.674306
1298,20138,2,0.716094,0.726133
1298,20138,3,0.859954,0.867575
1298,20138,4,0.586834,0.503490
1298,20138,5,0.643841,0.604027
1298,20138,6,0.819852,0.764515
1298,20139,1,0.474215,0.591995
1298,20139,2,0.469061,0.407216
1298,20139,3,0.560537,0.540922
1298,20139,4,0.763569,0.715391
1298,20139,5,0.899162,0.827623
1298,20139,6,0.417003,0.295256
1299,20144,1,0.982975,0.704120
1299,20144,2,0.914544,0.845705
1299,20144,3,0.611216,0.155871
1299,20148,1,0.971521,0.952609
1299,20147,1,0.932920,0.860942
1299,20147,2,0.692371,0.444360
1299,20152,1,0.920559,0.907205
1299,20146,1,0.829815,0.588528
1299,20146,2,0.757449,0.459263
1299,20146,3,0.897672,0.689943
1299,20146,4,0.594167,0.672121
1299,20146,5,0.443285,0.377034
1299,20146,6,0.745946,0.830385
1299,20145,1,0.984145,0.627822
1299,20150,1,0.836785,0.759980
1299,20150,2,0.836785,0.697235
1299,20150,3,0.685939,0.615043
1299,20150,4,0.811675,0.819487
1299,20150,5,0.432418,0.774361
1299,20149,1,0.834459,0.776277
1299,20149,2,0.634908,0.567870
1299,20149,3,0.638708,0.483545
1299,20153,1,0.926788,0.907525
1299,20154,1,0.934873,0.947754
1299,20154,2,0.747845,0.785171
1299,20151,1,0.881949,0.861539
1299,20151,2,0.630721,0.660993
1299,20151,3,0.429556,0.449040
1299,20151,4,0.704550,0.701889
1299,20151,5,0.552908,0.517738
1299,20155,1,0.924865,0.898677
1299,20155,2,0.919525,0.877466
1299,20155,3,0.264674,0.317144
1299,20158,1,0.909538,0.811825
1299,20156,1,0.913947,0.897251
1299,20156,2,0.756675,0.722057
1299,20156,3,0.736378,0.751496
1299,20157,1,0.897330,0.793339
1299,20157,2,0.705085,0.862265
1299,20157,3,0.346610,0.264615
1299,20159,1,0.701070,0.795497
1299,20159,2,0.662913,0.825363
1299,20159,3,0.281917,0.242526
1300,20162,1,0.935478,0.704009
1299,20160,1,0.939255,0.853001
1300,20161,1,0.868262,0.716915
1300,20161,2,0.888576,0.796563
1300,20166,1,1.000000,0.658747
1300,20164,1,0.868671,0.373053
1300,20164,2,0.878541,0.808871
